id,title,release_date,overview,tagline,runtime,genres,origin_country,rating,revenue,budget,vote_average,vote_count
208817,Anna German,2012-09-03,"The story of a singer who, at the peak of her fame, was in a car accident and ended up chained to a hospital bed. For 12 days, the rising star Anna Herman did not regain consciousness. In those days, she had to relive the tragic events of her childhood - the arrest of her father, accused of espionage, the wanderings of their orphaned family in Central Asia, the death of her little brother, the war and escape to Poland in the hope of hiding from her pursuers from the NKVD ... First love and first success ... None of the doctors believed that she would survive. And even if this happens, she was predicted to be completely immobile for the rest of her life. However, after 12 days in a coma, heaven gave her a chance to start life anew. And she did the impossible, becoming the ""white angel"" of the Soviet stage ...","The life of a Polish singer, from an early age to a fatal accident.",0,Drama,RU,5.5,0,0,5.5,4
79794,Thiruthani,2012-10-19,Thiruthani Movie story is about a youth who is very selfish and self centered.,,149,"Action, Romance",,3.3,0,0,3.3,3
129121,The Millennial Rapture,2012-09-04,"Sennen no yuraku is set in a small community called “Roji” where Kenji Nakagami—one of the most famous novelists in Japan—drew the absurdity and passion of life since its inhabitants have been living and dying. There were beautiful men in “Roji” who struggled to live with the blood of the Nakamato Clan, blood called “noble yet unholy.” Oryu, a midwife, has watched all those men growing up, living and dying... She is now aging old and starts to talk with the dead men souls of the Nakamoto Clan...",,118,Drama,", JP",4.0,0,0,4.0,1
111070,100 metri dal Paradiso,2012-05-11,,,0,Comedy,IT,5.1,0,0,5.1,4
396675,The Man in the Habit of Hitting Me on the Head with an Umbrella,2012-01-01,"Every day in Petar's life is worse than the previous one, which means that every new day is the worst day in his life, until... one day a mysterious, mute stranger starts hitting Petar at his head with an umbrella. He hits without an intention to stop. Whatever Petar does to liberate himself from this menace, the strange little man is constantly by his side.",,15,"Comedy, Drama",,0.0,0,35000,0.0,0
1067119,Hänsel und Gretel,2012-12-26,"Once upon a time, there was a brother and sister named Hansel and Gretel who get lost in the forest.  The father searches actively his children with the help of the Herb Fairy Marie.  The lost siblings wander around for a while, and then they find a house of gingerbread, biscuit and chocolate.  A witch kindly invites the children, but behind the sweet temptation lurks danger ...",,0,Family,,4.5,0,0,4.5,2
130799,BMW Rhapsody,2012-07-20,Jordan Chan plays the lead in the film and plays a chauffeur named Liu Zili who dreams of having his own BMW and gets involved in a series of crazy incidents.,,89,,,8.0,0,0,8.0,1
136727,Of Snails and Men,2012-09-14,One worker in a bankrupt factory finds an unusual solution to save his co-workers from unemployment. If it doesn't work the factory will be privatized and sold to a French company planning to convert the plant into a snail cannery. Only 300 of the 3000 workers will keep their jobs.,,95,Comedy,"RO, FR",6.6,0,0,6.6,27
121828,Beyond Outrage,2012-09-03,"As the police launch a full-scale crackdown on organized crime, it ignites a national yakuza struggle between the Sanno of the East and Hanabishi of the West. What started as an internal strife in Outrage has now become a nationwide war in Outrage Beyond.",Who is the worst among them?,112,"Action, Crime","JP, JP, JP, JP, JP",7.0,16215856,0,7.0,267
1141882,The Yakuza Named Evil: Final Edition,2012-12-19,The final 'The Yakuza Named Evil' film.,,70,,JP,0.0,0,0,0.0,0
387411,Hingerichtet von der SS,2012-02-01,"1945 - The war is lost. But the fanatical Waffen SS is still fighting and prolongs the madness of killing. An officer is given the task of taking Adolf Hitler's uniform to the tailor for repair. But it gets lost in the turmoil of war. Today in the present, a Mafia boss gets the crazy idea to clone the ""Führer"" with the help of the uniform. The madness takes its course...",,63,"War, Action, Drama",,4.7,0,0,4.7,3
133601,The Neighbors,2012-08-22,"A serial killer murders a girl from his neighborhood. The residents begin to suspect him one by one, as he tries to cover his tracks and plans another kill before escape.",Watch who lives next door,110,"Thriller, Mystery","KR, KR, KR, KR",7.3,0,0,7.3,88
102370,Saving the Titanic,2012-04-15,"In the hours after the Titanic struck an iceberg 100 years ago, a team of shipbuilders and engineers raced against time to save the stricken vessel.  Based on eye-witness accounts, this film reveals what went on below decks in the hours before the Titanic sank, telling the previously relatively unheralded stories of engineers who fought courageously to hold back the power of the sea and keep the power systems running, even when they learned that all was lost.  Most of these men died but their actions bought enough time to save many lives.  This drama-documentary tells a poignant story of self-sacrifice by the Titanic's engineers, stokers and firemen in the face of impending death.",Bravery Below Deck,90,"TV Movie, Documentary, Drama",,7.9,0,2000000,7.9,13
1464302,Scars of Turmoil,2012-08-25,"Ryuji Yashiro (Mitsuki Koga), Wakagashira of the Sumida-gumi, and his Wakagashira-hosa Takashi (Makoto Kurami) have long supported the organization with their fearless determination and brute strength.  Despite slowing them down, Kazuya (Koji), the biological son of the Yoshida-gumi’s boss, had always chased after them desperately. The three were inseparable.  However, everything changed during the two years Ryuji and Takashi were overseas procuring weapons.  Now the head of the Yoshida-gumi, Kazuya had broken away from the Sumida-gumi and begun causing chaos on their turf, incited by the rising Kansai-based Tamaki-gumi, who had no regard for anti-gang laws or traditional codes.  Driven by rage, Takashi is swiftly taken down, and when Ryuji rushes to the scene, he is forced to face an ultimatum from the Sumida-gumi:  ""Make amends as a yakuza—by becoming a civilian.""",,82,,JP,0.0,0,0,0.0,0
649940,Salzburg Festival 2012 Wiener Philharmoniker,2012-01-01,,,0,Music,,9.0,0,0,9.0,1
820829,Keymon and Nani in Space Adventure,2012-11-09,"For Rohan and his magical pal, Keymon, a trip to visit their grandmother turns into the rescue mission of a lifetime when she is kidnapped by aliens!",,75,"Adventure, Action","IN, IN",0.0,0,12000,0.0,0
124499,Meet the In Laws,2012-08-07,"Xu Zheng plays a psychologist in ""In-laws."" When he decides to visit his girlfriend's parents, he discovers that his future father-in-law is one of his patients. Hilarity ensues after they meet.",,93,"Comedy, Romance, Family",CN,6.7,0,2000000,6.7,7
119430,Owned & Operated,2012-07-02,"Owned &amp; Operated is a mosaic of the world through the lens of the internet. Showing our lives as consumers, under the thumbs of privileged individuals and their methods of control. But the world is awakening, and the experience is something outside the normal rules of social interaction, causing excitement in those who are not served by the current system... and fear in those who are pampered by it.  This documentary attempts to present these events using the video, audio and written content uploaded to the internet by the collective human consciousness comprised of every individual participant.",Imagine a world where your every move matters. Welcome to that world.,106,Documentary,,8.8,0,500,8.8,4
340458,Giuliano Montaldo - Quattro volte vent'anni,2012-11-10,,,0,Documentary,"IT, IT",0.0,0,0,0.0,0
1281100,Let It Begin Here,2012-06-25,"A dramatic and strictly detailed and authentic film presentation that recounts the participants and events that came to a crescendo on April 18, 1775 and progressed to a point of confrontation on Lexington Green the next morning where the, ""Shot heard round the world"" was fired and the Revolution was begun.",,11,Documentary,,0.0,0,0,0.0,0
291438,Aleta: Vampire Mistress,2012-04-27,"After a series of murders occur, two vampire hunters and some FBI agents hunt down the empress vampire who caused the mayhem.",,86,"Action, Fantasy, Horror",US,5.222,0,250000,5.222,9
751846,The Making of The Woman,2012-01-24,The Making of The Woman,,25,Documentary,,0.0,0,0,0.0,0
854946,"Zan, Mard, Zendegi",2012-04-11,"On their fifth anniversary, Farhad tells Leili he has decided to leave her. This decision leads to horrible incidents that change both of their lives.",,97,"Romance, Drama",,0.0,0,0,0.0,0
958827,Ryder Country,2012-08-10,The lure of fame proves irresistible for five promising scientists as they enter into the unforgiving Australian outback to prove the unthinkable. When a grizzly death fractures the group they find themselves in the fight of their lives.,,110,Thriller,,1.0,0,0,1.0,1
311438,Christmas Oratorio,2012-12-20,"This recording of all six cantatas from the Salle Henry Le Bœuf in the Palais des Beaux-Arts in Brussels, Belgium, in December 2012 features internationally renowned Bach expert Philippe Herreweghe and the Collegium Vocale Gent.",,153,"Documentary, Music",DE,10.0,0,0,10.0,2
537435,Siegeszug der Düsenjets,2012-05-26,"Nowadays, people board large jets and travel across continents to their destination as a matter of course. This was not always the case. The documentary tells the story of Hans Pabst von Ohain and the Englishman Frank Whittle, who independently came up with the idea of using jet propulsion for airplanes in the 1930s.",,52,Documentary,"DE, DE, DE",7.7,0,0,7.7,3
288652,Bolero,2012-01-01,"Fractured account of a boy who breaks free from his miserable life after meeting a mysterious girl who lives in the wall, all set to the entirety of Ravel's 'Bolero'.",,15,"Music, Drama",,4.5,0,0,4.5,2
258823,One Thousand Days in Saigon,2012-10-01,"Documentary short following French-Vietnamese artist Marcelino Truong on his journey back to Vietnam for the research on his 'roman graphique' 'Une si jolie petite guerre' (A Lovely Little War). Truong looks back to when his family lived in Saigon from 1961 to 1963 when his father served as a translator to then president of the Republic of Vietnam Ngo Dinh Diem. The film follows Truong as he ruminates over memories, photos and films, and also conducts a host of interviews with Vietnamese relatives and officials to present a personal and long awaited Vietnamese perspective to the war.",,53,Documentary,"FR, ",0.0,0,0,0.0,0
192715,Arteros,2012-01-01,"A clown, a painter wannabe, a lousy actress and a plastic artist coincide in a misterious art gallery that hides a secret. Soon they will realize that they have begun a path where they pay a very high price to succeed in the world of art.","They may take our lives, but they'll never take our magenta",94,Comedy,,0.0,0,0,0.0,0
1140088,Barenboim on Beethoven: Nine Symphonies that Changed the World,2012-07-01,"This film gains a unique insight into the nine symphonies, as well as the musicians' views on the difficulties and delights of performing these inimitable works. Captured within the documentary, Daniel Barenboim and his West-Eastern Divan Orchestra take the complete cycle of Beethoven symphonies on tour to China and South Korea, to explore why these works are so often regarded as one of the greatest achievements of Western culture.",,88,Documentary,,0.0,0,0,0.0,0
642350,For Richer or Poorer,2012-07-16,"Kya is a spoiled prima donna with a taste for the finer things in life, and Aubrey is her handsome, doting husband who indulges her every whim…even if they can’t afford it. But when Aubrey loses his well-paying job, and has to flip burgers to pay the bills, Kya’s got to kiss her expensive fashions goodbye and look for a job of her own! Can a high-maintenance princess learn that real happiness doesn’t come with a price tag?",After four years of marriage Aubrey and Kya's relationship undergoes upheaval when Aubrey loses his six figure job. Kya resents the change in her standard of living and the fact that she is now the breadwinner.,90,Comedy,US,0.0,0,200000,0.0,0
489693,Tack för senast,2012-03-17,"It's Lovisa's birthday and everything she picked for the party is perfect; the right theme, the right food, the right booze and above all - the right guests. Johan is coming and she needs to make a good impression. So who is Lars? The guy that suddenly shows up one hour early and with way to many roses? And why is he acting like there is something going on between them? As the evening progresses, Lars starts to act more and more embarrasing. Lovisa is desperate, Johan will misunderstand everything! So what to do?",,30,"Drama, Comedy",,0.0,0,0,0.0,0
456794,Vana: The Biggest Race Is the Life Itself,2012-09-06,"A documentary portrait of a legendary Czech jockey, Josef Vána, reveals his inner world of thoughts. His unique way of life can't be described in words, and this is a first, really original view into his daily life around horses, terrifying accidents, and also stories about his family.",,0,Documentary,"CZ, CZ",0.0,0,0,0.0,0
629661,Super Junior World Tour - Super Show 3,2012-03-09,,,0,Music,"KR, KR",0.0,0,0,0.0,0
571868,Welcome to New York,2012-06-25,The story of five young people's unique first experiences in New York City.,,29,Comedy,,4.7,0,0,4.7,3
181914,The South Seas 3D: Bikini Atoll & Marshall Islands,2012-01-01,"The South Pacific – the ocean between the American continent and Asia, stands for endless vastness, an infinite stretch of water and pristine nature. For many, the South Pacific is synonymous with paradise sun, beaches and of course, the bikini. But the bikini, or rather the island Bikini, also stands for a disastrous series of nuclear tests, carried out by the USA immediately after the Second World War. To this end, numerous ships of different sizes and categories were brought together. The remnants of these vessels have found a watery grave at the bottom of the lagoon: in depths of up to 60 metres, practically inaccessible for the average diver. Until recently, the region could not be visited for decades, due to radioactive contamination. But how have nature and mankind developed? Accompany us to a very special ships cemetery. Explore a region untouched by human hand for more than 60 years and experience the magic of the South Seas.",,99,"Documentary, Adventure, History",,0.0,0,0,0.0,0
1113504,The Telemachy,2012-11-04,"The Telemachy is a journey of self-discovery inspired by Homer's Odyssey. It follows Telemachus, an Anglo-Greek boy who runs away from home in order to find his true father on the Greek island of Skiathos. Throughout the film we encounter characters with overlaying themes that remind us that everyone has a story to tell.",For rarely are sons like their fathers,94,Drama,,1.0,0,0,1.0,1
405348,Your Date's on a Plate: The Making of Frankenhooker,2012-01-02,"Director Frank Henenlotter, actor James Lorinz and special effects wizard Gabe Bartalos speak about the making of the cult classic Frankenhooker. Released on the Arrow Video Blu Ray edition of Frankenhooker.",,40,Documentary,GB,9.5,0,1500,9.5,2
1267029,Roll No 21 - The Quest For Swarnamani,2012-03-01,"Kris, the incarnation of Lord Krishna is an intelligent and naughty orphan with magical powers who wreaks havoc with his friends Pinky and Babloo. To save his friends from evil zombie demons and uses his superpowers to keep everyone safe.",,73,"Animation, Adventure, Action",,0.0,0,0,0.0,0
322748,I'm Yours,2012-01-01,A doc-style short showing two people who transitioned to the other sex answering the same questions. Director Chase Joynt uses clever cuts to create rhythmic montages through their juxtaposition.,This is what happens when Colin Campbell and Jerry Springer meet Judith Butler.,6,"Comedy, Documentary",,0.0,0,0,0.0,0
1044200,DatingDotCom,2012-01-01,"A man and a woman go on a date via online dating and explain their ideas about this rendezvous. She is looking for a firm friendship, while he just wants to get a quick fix.",,7,"Romance, Comedy",,0.0,0,0,0.0,0
837837,America's Rifle: The M1 Garand,2012-01-01,This one hour documentary covers in-depth the history of the M1 rifle that served the US Armed Forces from 1936 to 1957 and beyond.,,55,Documentary,,0.0,0,0,0.0,0
292545,Balthasar Berg - Sylt sehen und sterben,2012-11-01,,,0,Crime,DE,0.0,0,0,0.0,0
209290,The Sandwich Nazi,2012-01-01,"The Sandwich Nazi is about Salam Kahil who runs La Charcuterie, a Scandinavian deli in the Port Kells area of Surrey, British Columbia. He is an art collector, a former male escort, an amateur piano player, and a strong supporter of the homeless in Vancouver's Downtown Eastside but his true passion is talking about blowjobs.",,10,"Documentary, Comedy",,8.0,0,0,8.0,1
1409126,Twins,2012-07-13,The story of the film is about a young man who misleads others because of his two promises and he uses this opportunity for himself...,,90,Comedy,,0.0,0,0,0.0,0
716447,Dolu,2012-08-02,"The film based on Agil Abbas's novel about Nagorno-Karabakh War. The film tells about the heroism of the sons of Azerbaijan, who fought for the Motherland to the last drop of blood in spite of everything in the Karabakh war.",,84,"War, Drama",AZ,10.0,0,764705,10.0,1
369131,My Friend Nietzsche,2012-09-22,"11-year-old Lucas finds a philosophy book by Nietzsche in the city dump, discarded by its previous owner. This improbable meeting will be the beginning of a violent revolution in his mind, within his family and within society. In the end, Lucas will be no longer a boy -- He will be dynamite.",,15,Comedy,BR,7.667,0,0,7.667,12
338081,Away,2012-06-01,"Set in Tbilisi, the film’s protagonist walks through the city’s streets as he contemplates whether to accept a job abroad or to stay at home with his family and girlfriend.",,17,"Comedy, Drama",", GE",7.0,0,0,7.0,1
987139,Wings - First Flight 1969-1974,2012-06-13,"Wings archive series released from misterclaudel label, a must-have for enthusiasts. This time it will be a DVD containing valuable images of the early Wings. Paul's early activities after the break-up of the Beatles began very quietly, and because of the distrust of the media, there was not much photography done, and there is not much left. In that respect, he is in contrast to John, who was willing to leave a lot of footage. This DVD is a chronological recording of Paul's history in such an era. It is said that the peak of Wings is from 1975 to 1976, but this work can be said to be a valuable video record of the appearance of Wings before it was accepted in the world. The contents include privately shot footage, news films, rehearsals, and everything from concert venues to stage footage. In this work, I think that the activity of Paul in the early days, which was not so clear, will be revealed.",,93,"Documentary, Music",,0.0,0,0,0.0,0
1422035,Trashman: The Art of Spain Rodriguez,2012-01-23,"Legendary underground cartoonist Spain Rodriguez and his friends -- cartoonists Robert Crumb and Jay Kinney and cultural critic Susie Bright -- discuss Spain's art and his life as an outlaw biker, '60s figure and social satirist.",,15,Documentary,,8.0,0,0,8.0,1
1041595,Meshuggah: Konstrukting the Koloss,2012-03-23,The making of Meshuggah's album Koloss.,,26,Music,,0.0,500,0,0.0,0
233677,No Country for the Young Ones,2012-09-24,"Strýta is a story of two twelve year old boys, who live in a small town in the east of Iceland. Just outside of town is an abandon house and rumor has it, there is a gun there. The boys, having nothing better to do, decide to steal a car and take a journey to the abandon house to find the gun.",,12,"Mystery, Drama",,7.0,0,0,7.0,2
840127,way,2012-06-01,"San Francisco filmmaker Konrad Steiner took 12 years to complete a montage cycle set to the late Leslie Scalapino’s most celebrated poem, way—a sprawling book-length odyssey of shardlike urban impressions, fraught with obliquely felt social and sexual tensions. Six stylistically distinctive films for each section of way, using sources ranging from Kodachrome footage of sun-kissed S.F. street scenes to internet clips of the Iraq war to a fragmented Fred Astaire dance number.",,68,,,5.644,0,0,5.644,66
124066,Camp 14: Total Control Zone,2012-11-08,"Shin Dong-Huyk was born on November 19, 1983 as a political prisoner in a North Korean re-education camp. He was a child of two prisoners who had been married by order of the wardens. He spent his entire childhood and youth in Camp 14, in fact a death camp. He was forced to labor since he was six years old and suffered from hunger, beatings and torture, always at the mercy of the wardens. He knew nothing about the world outside the barbed-wire fences. At the age of 23, with the help of an older prisoner, he managed to escape. For months he traveled through North Korea and China and finally to South Korea, where he encountered a world completely strange to him.",,104,Documentary,,6.7,0,0,6.7,25
990306,Até a Vista,2012-05-01,"Young filmmaker is looking for a story for his first feature film. In an attempt to obtain the copyright for a novel, the young man accepts the author's unusual proposal and together they set off in search of an old love of the writer.",,20,"Comedy, Romance","BR, ",0.0,0,0,0.0,0
219898,Josh Blue: Sticky Change,2012-04-17,"Comedian Josh Blue takes to the stage in this 2012 stand-up special with his unique brand of self-deprecating humor to discuss marriage and fatherhood, life with cerebral palsy, and growing up as an African-American who happens to be white.",,52,,,7.0,0,0,7.0,3
171811,The Secret Society Of Fine Arts,2012-08-27,"The tusk from a mammoth and a whale skeleton are found in a grotesque mix of bricks and destruction - a zoological museum has been blown up. Images of the bisected building with all the scattered remains of stuffed animals are broadcast worldwide along with the statement sent out by the underground group of artists who claim responsibility: ""This is not entertainment. It is not a political statement. It is not even news... This is art!""",,76,Drama,,6.7,0,0,6.7,3
123553,The Mortal Instruments: City of Bones,2013-08-21,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",There is a world hidden within our own.,130,"Fantasy, Action, Mystery","US, US, GB, CA, DE",6.441,95396573,60000000,6.441,4530
76285,Percy Jackson: Sea of Monsters,2013-08-07,"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.","Where There Are Gods, There Are Monsters.",106,"Adventure, Family, Fantasy","US, US, US, US",6.023,199850315,90000000,6.023,5221
657248,Making Badlands,2013-03-19,An overview of the making of Badlands (1973).,,42,Documentary,,8.0,0,0,8.0,1
215776,Madras Cafe,2013-08-23,An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.,Intercept The Truth,130,"Thriller, Drama, Action","IN, IN",6.5,6500000,5400000,6.5,120
191741,Biriyani,2013-12-18,The desire for biryani after drinks lands two friends in an endless frenzy as they get framed for a kidnapping and go on the run.,A Venkat Prabhu Diet,149,"Action, Comedy, Thriller",IN,5.018,0,0,5.018,28
207768,I Spit on Your Grave 2,2013-08-25,"Broke, and in desperate need to update her portfolio, New York City model Katie calls a number from a tear-off flyer offering free photos. But this innocent attempt quickly turns into an unthinkable kidnapping nightmare where she's ripped away from everyone and everything she knows.",The Terror. The Bloodshed. The Revenge.,100,"Thriller, Horror, Crime",US,6.286,678604,0,6.286,1350
242640,Ivan Veramathiri,2013-12-13,"The brother of a local law minister, who is out on parole and should be back in custody in the next six days, goes missing. When he doesn't show up on the sixth day, the opposition party blames the law minister for keeping his brother in hiding, and therefore, resulting in his immediate arrest. Meanwhile, the missing brother resurfaces and wants to avenge his captor but he doesn't have a clue about his identity or whereabouts.",,0,"Thriller, Romance","IN, IN",5.833,0,0,5.833,9
230278,Live is Life 2,2013-10-23,"Follows ""Live is Life"" aka ""Die Spätzünder"".",,89,"TV Movie, Comedy","AT, AT, DE",4.0,0,0,4.0,3
787505,Sock'n Roll,2013-04-19,"With a large number of factories in the area, the hosiery industry forms the backbone and economic mainstay of a small rural town. One in two of the population makes their living from the production of socks. “Brother Black Dog” is of one of them and has been toiling day and night. However, one day in spring, his overseas orders suddenly disappear. He gets stuck in a midlife crisis.",,78,Documentary,,0.0,0,0,0.0,0
1022419,Swabhoomi,2013-09-13,Four youngsters and a couple take matters into their own hands when a few felonious individuals encroach upon innocent people's land in their village.,,133,,IN,0.0,0,0,0.0,0
181884,Swamy Ra Ra,2013-03-29,"Surya, Bhanu and Ravi, three petty thieves, get hold of a stolen gold Vinayaka idol that is worth millions. Trouble ensues when they are chased by a greedy and dangerous goon.",,118,"Comedy, Crime",,5.8,0,0,5.8,11
119283,Parker,2013-01-23,"A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.","To get away clean, you have to play dirty.",118,"Action, Crime","US, US, , US, US, ",6.067,46216641,35000000,6.067,3137
837622,Flight From Shadow,2013-09-24,"The WHEEL OF TIME fan movie ""Flight From Shadow"" chronicles the events in the ""Four Kings in Shadow"" chapter from The Eye of the World, the first book of Robert Jordan's bestselling series.",,27,"Fantasy, Adventure",,0.0,0,0,0.0,0
218746,Young Mother,2013-07-31,"Nineteen-year-old, Jin-goo enjoys an erotic moment to himself while thinking about his pretty English tutor. Then one day, he is caught in the middle of an embarrassing moment and becomes awkward with her. However, this becomes an opportunity and she starts teaching him sex. Their replationship becomes an uncontrollable romance. However, she quits the tutoring and the relationship to get married.  Time goes on and Jin-goo is a grown up. He's used to thoughtless sex. However, his partner of benefit gets pregnant so he meets his future-mother-in-law to talk about marriage. However, she's so beautiful and sexy. He moves in with the in-laws but soon breaks out of the marrige due to his wife's fling. The mother-in-law doesn't know how to make it up to him for what her daughter has done. Jin-goo suggests something dangerous...",,83,"Comedy, Romance",,5.2,0,0,5.2,19
426872,"Schrei, Königin der Nacht",2013-01-01,,,0,,,4.0,0,0,4.0,1
68179,Escape from Planet Earth,2013-02-14,Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,Earth's greatest secrets are about to break out!,89,"Animation, Comedy, Adventure, Family, Science Fiction","US, US, CA, ",5.743,74597643,40000000,5.743,779
204349,Contracted,2013-07-07,A young woman contracts what she believes to be an STD—but it ends up being a far worse disease.,Not your average one night stand.,84,"Horror, Thriller","US, US",5.375,58221,0,5.375,519
267618,Googly,2013-07-19,"Googly is a 2013 Kannada romantic comedy film directed by Pawan Wadeyar and produced by Jayanna Combines. Yash and Kriti Kharbanda are the lead actors while Ananth Nag and Sadhu Kokila play the primary supporting roles. The film released on 19 July 2013 and opened to a fantastic response at the box office. The film was declared a ""Blockbuster"".",Love Spin!!!,144,"Comedy, Romance",,6.5,2830000,670000,6.5,11
126963,Dragon Ball Z: Battle of Gods,2013-03-30,"The events of Battle of Gods take place some years after the battle with Majin Buu, which determined the fate of the entire universe. After awakening from a long slumber, Beerus, the God of Destruction is visited by Whis, his attendant and learns that the galactic overlord Frieza has been defeated by a Super Saiyan from the North Quadrant of the universe named Goku, who is also a former student of the North Kai. Ecstatic over the new challenge, Goku ignores King Kai's advice and battles Beerus, but he is easily overwhelmed and defeated. Beerus leaves, but his eerie remark of ""Is there nobody on Earth more worthy to destroy?"" lingers on. Now it is up to the heroes to stop the God of Destruction before all is lost.",Be there when a hero becomes a god.,85,"Animation, Action, Science Fiction","JP, JP, JP, JP, JP, JP, JP",6.796,50461371,0,6.796,1583
209320,The Land of Cards,2013-09-13,A royal prince arrives on an island of fascist rule and inspires a rebellion among its women in this hallucinogenic adaptation of a classic play.,,110,Fantasy,"IN, , , IN, BE",6.2,0,0,6.2,11
700919,The Mascot,2013-12-21,A disgruntled fast food worker finds himself stuck inside his mascot costume.,Show me your garlic.,20,Comedy,,0.0,0,0,0.0,0
876956,Comet of the Century,2013-11-27,"Comets have fascinated, even terrified us for thousands of years. This year, a particularly massive chunk of ice and rock is hurtling our way, an object that will fascinate billions and should create the space show of the century.",,44,Documentary,,0.0,0,0,0.0,0
244844,Şeytan-ı Racim,2013-09-13,"Emrah and Salih are two young university students living in Istanbul. Everything seems normal in their daily lives, but Salih suddenly becomes fascinated with the ""science of magic,"" also known as ""havas."" Salih's fascination with magic gradually turns into an obsession. He takes things to the next level and wants to control the spirits in the spirit world. Emrah has no idea what is going on, but since they share the same house, his peace of mind is gone, and he finds himself caught up in a cycle he cannot escape. When Salih loses control of everything, Emrah, who begins to see nightmares and no longer has a normal life, finds solace in returning to his family in Izmit. While hoping to find some peace here, those who have been pursuing him do not leave him alone. When his family realizes they cannot help Emrah, they turn to Bakırcı Mehmet Efendi, who has dealt with such matters before.",,0,Horror,"TR, TR",2.9,0,0,2.9,10
156236,Cycling with Molière,2013-01-16,"Serge Tanneur is at the pinnacle of his acting career when he decides to turn his back on show business and become a hermit living off of France’s Atlantic coast. Three years later, Gauthier Valence, a beloved TV actor, shows up on the island to offer Serge a role in his directorial debut – a rendition of Molière’s classic play, “The Misanthrope”. Serge refuses at first, but then suggests that they rehearse the first scene and after five days he’ll decide if he wants to dothe play or not. What ensues is a battle of brawn and wits and peculiar encounters with a hotel maid who longs to be a pornstar and an Italian divorcée.",,104,"Drama, Comedy","FR, FR, FR, ",6.49,10759874,0,6.49,210
203217,My Mom Is a Character,2013-06-21,"After another spat with her kids, Dona Hermínia decides to take some time off from them and hides away in her aunt's house, where she reminisces about her kids in an age when they still needed her.",And you still thought that mothers were all the same.,85,Comedy,"BR, BR, BR, BR, BR, BR, BR",7.745,20552094,2000000,7.745,672
301208,Blutgeld,2013-10-28,"The film is based on a true story about HIV-contaminated blood products in Germany in the 1980s. The brothers Ralf, Stefan and Thomas are hemophiliacs and live in constant fear of injury. When a new type of coagulant comes onto the market, they seem to be able to lead a normal life. It soon becomes apparent that a disproportionate number of hemophiliacs are contracting HIV, but the Federal Health Office remains inactive. Stefan is the first to die, but he is only diagnosed with pneumonia. While Ralf does not want to accept this, his brother Thomas refuses to accept it, as he is afraid of his family being ostracized by society if his HIV disease becomes public. This leads to a bitter argument between the brothers.",,0,Drama,DE,5.7,0,0,5.7,3
273856,Cruel Will,2013-12-30,"Tragedy strikes married couple Paul and Lily, when Lily's father dies. Lily has her father cremated, brings the urn home and now Paul has to come to terms with the death of his father-in-law whom he had despised. The situation gets a bit frayed when the lid to the urn mysteriously disappears, and Paul begins to experience happenings no one else is aware of.","Ashes to Ashes, Dust to Dust.",90,"Thriller, Horror",,3.4,0,80000,3.4,11
375448,48m,2013-07-04,"Ap-lok river flows between North Korea and China. A point along the river runs about 48 meters. There, North Koreans risk their lives by trying to cross the river. Real stories of those people who attempt to cross the river are told.",,97,Drama,,6.0,0,0,6.0,1
295536,The Stalker,2013-01-23,A policeman becomes dangerously obsessed with famous ice skater Katarina Witt.,,87,"Drama, TV Movie",", DE",0.0,0,0,0.0,0
221885,Holly,2013-06-19,"""Holly"" tells the touching story of a mother and daughter. The mother, Holly, works as a dancer at a club near a US military base and her daughter Wani is a middle school student who dreams of becoming a ballerina.",,105,Drama,,5.0,0,0,5.0,2
159859,Missing Dad,2013-01-18,"Pilar loses the one thing in life that mattered to her and, from that moment on time stops. The present begins blending with the past, and the heroine withdraws into a world of her own. An intimate drama about the extreme emotions connected to the loss of someone on whom our lives depend.",,89,Drama,"MX, , MX",5.6,0,0,5.6,7
101724,Nailbiter,2013-05-28,A horror film that combines classic monster movie elements set within the backdrop of unpredictable Kansas weather. Start with a mother and her three daughters forced to take shelter from an advancing tornado in a local storm cellar. What is waiting for them underneath is another story entirely.,In the shadow of the storm it waits.,82,Horror,", ",4.289,0,0,4.289,45
685233,The Hungry Corpse,2013-06-26,"In London's bustling, yet desolate Trafalgar Square, an ancient corpse meets a pigeon with a broken wing.",,8,Animation,", GB, ",0.0,0,0,0.0,0
